# Time	a_winner	a_loosers
8.918999999999999773e+01 1.727356907763322269e+01 9.223292725435563000e+00
8.920000000000000284e+01 1.727478755876300553e+01 9.222434527048712027e+00
8.920999999999999375e+01 1.727600658929837962e+01 9.221575838215624543e+00
8.921999999999999886e+01 1.727722617041323971e+01 9.220716657925022375e+00
8.923000000000000398e+01 1.727844630328855402e+01 9.219856985159605500e+00
8.923999999999999488e+01 1.727966698911244592e+01 9.218996818896030732e+00
8.925000000000000000e+01 1.728088822908028277e+01 9.218136158104805133e+00
8.926000000000000512e+01 1.728211002439470434e+01 9.217275001750259378e+00
8.926999999999999602e+01 1.728333237626575070e+01 9.216413348790458926e+00
8.928000000000000114e+01 1.728455528591088353e+01 9.215551198177173831e+00
8.929000000000000625e+01 1.728577875455509272e+01 9.214688548855784589e+00
8.929999999999999716e+01 1.728700278343096031e+01 9.213825399765239510e+00
8.931000000000000227e+01 1.728822737377875995e+01 9.212961749837960568e+00
8.931999999999999318e+01 1.728945252684648537e+01 9.212097597999832743e+00
8.932999999999999829e+01 1.729067824388998176e+01 9.211232943170056586e+00
8.934000000000000341e+01 1.729190452617300267e+01 9.210367784261162427e+00
8.934999999999999432e+01 1.729313137496728103e+01 9.209502120178886031e+00
8.935999999999999943e+01 1.729435879155263578e+01 9.208635949822124189e+00
8.937000000000000455e+01 1.729558677721702509e+01 9.207769272082842349e+00
8.937999999999999545e+01 1.729681533325667075e+01 9.206902085846030204e+00
8.939000000000000057e+01 1.729804446097611148e+01 9.206034389989616429e+00
8.940000000000000568e+01 1.729927416168829168e+01 9.205166183384374534e+00
8.940999999999999659e+01 1.730050443671467519e+01 9.204297464893896219e+00
8.942000000000000171e+01 1.730173528738530209e+01 9.203428233374458145e+00
8.943000000000000682e+01 1.730296671503890948e+01 9.202558487674977528e+00
8.943999999999999773e+01 1.730419872102299550e+01 9.201688226636953516e+00
8.945000000000000284e+01 1.730543130669394003e+01 9.200817449094325085e+00
8.945999999999999375e+01 1.730666447341707936e+01 9.199946153873453270e+00
8.946999999999999886e+01 1.730789822256680921e+01 9.199074339793009258e+00
8.948000000000000398e+01 1.730913255552668417e+01 9.198202005663894454e+00
8.948999999999999488e+01 1.731036747368951723e+01 9.197329150289153432e+00
8.950000000000000000e+01 1.731160297845747209e+01 9.196455772463901113e+00
8.951000000000000512e+01 1.731283907124217691e+01 9.195581870975219729e+00
8.951999999999999602e+01 1.731407575346482375e+01 9.194707444602091329e+00
8.953000000000000114e+01 1.731531302655625382e+01 9.193832492115285859e+00
8.954000000000000625e+01 1.731655089195711028e+01 9.192957012277277684e+00
8.954999999999999716e+01 1.731778935111789863e+01 9.192081003842170972e+00
8.956000000000000227e+01 1.731902840549912170e+01 9.191204465555587788e+00
8.956999999999999318e+01 1.732026805657137913e+01 9.190327396154557960e+00
8.957999999999999829e+01 1.732150830581549883e+01 9.189449794367469337e+00
8.959000000000000341e+01 1.732274915472262933e+01 9.188571658913929241e+00
8.959999999999999432e+01 1.732399060479437125e+01 9.187692988504679192e+00
8.960999999999999943e+01 1.732523265754288744e+01 9.186813781841498994e+00
8.962000000000000455e+01 1.732647531449103084e+01 9.185934037617087711e+00
8.962999999999999545e+01 1.732771857717245823e+01 9.185053754514981961e+00
8.964000000000000057e+01 1.732896244713176159e+01 9.184172931209436896e+00
8.965000000000000568e+01 1.733020692592458900e+01 9.183291566365319625e+00
8.965999999999999659e+01 1.733145201511776889e+01 9.182409658638006178e+00
8.967000000000000171e+01 1.733269771628945577e+01 9.181527206673257169e+00
8.968000000000000682e+01 1.733394403102924386e+01 9.180644209107123643e+00
8.968999999999999773e+01 1.733519096093831635e+01 9.179760664565824513e+00
8.970000000000000284e+01 1.733643850762955196e+01 9.178876571665620432e+00
8.970999999999999375e+01 1.733768667272770969e+01 9.177991929012719652e+00
8.971999999999999886e+01 1.733893545786952117e+01 9.177106735203132359e+00
8.973000000000000398e+01 1.734018486470388254e+01 9.176220988822564095e+00
8.973999999999999488e+01 1.734143489489195034e+01 9.175334688446296738e+00
8.975000000000000000e+01 1.734268555010731561e+01 9.174447832639042844e+00
8.976000000000000512e+01 1.734393683203616021e+01 9.173560419954831957e+00
8.976999999999999602e+01 1.734518874237738828e+01 9.172672448936886269e+00
8.978000000000000114e+01 1.734644128284278963e+01 9.171783918117469625e+00
8.979000000000000625e+01 1.734769445354116968e+01 9.170894827563079943e+00
8.979999999999999716e+01 1.734894825782556538e+01 9.170005174239390655e+00
8.981000000000000227e+01 1.735020269744737575e+01 9.169114956644994763e+00
8.981999999999999318e+01 1.735145777417153923e+01 9.168224173267025989e+00
8.982999999999999829e+01 1.735271348977668282e+01 9.167332822580945617e+00
8.984000000000000341e+01 1.735396984605531046e+01 9.166440903050448341e+00
8.984999999999999432e+01 1.735522684481396638e+01 9.165548413127281080e+00
8.985999999999999943e+01 1.735648448787340925e+01 9.164655351251113302e+00
8.987000000000000455e+01 1.735774277706880042e+01 9.163761715849370049e+00
8.987999999999999545e+01 1.735900171424988514e+01 9.162867505337082719e+00
8.989000000000000057e+01 1.736026130128116307e+01 9.161972718116716763e+00
8.990000000000000568e+01 1.736152154004210146e+01 9.161077352578031352e+00
8.990999999999999659e+01 1.736278243242729857e+01 9.160181407097908846e+00
8.992000000000000171e+01 1.736404398034670749e+01 9.159284880040182486e+00
8.993000000000000682e+01 1.736530618572582441e+01 9.158387769755442775e+00
8.993999999999999773e+01 1.736656905050586985e+01 9.157490074580922013e+00
8.995000000000000284e+01 1.736783257664403379e+01 9.156591792840265143e+00
8.995999999999999375e+01 1.736909676611365327e+01 9.155692922843375214e+00
8.996999999999999886e+01 1.737036162090444336e+01 9.154793462886214428e+00
8.998000000000000398e+01 1.737162714302269251e+01 9.153893411250646039e+00
8.998999999999999488e+01 1.737289333449151485e+01 9.152992766204212316e+00
9.000000000000000000e+01 1.737416019735104200e+01 9.152091525999965782e+00
9.001000000000000512e+01 1.737542773365867887e+01 9.151189688876252504e+00
9.001999999999999602e+01 1.737669594548932039e+01 9.150287253056543335e+00
9.003000000000000114e+01 1.737796483493560018e+01 9.149384216749181675e+00
9.004000000000000625e+01 1.737923440410811438e+01 9.148480578147236031e+00
9.004999999999999716e+01 1.738050465513569165e+01 9.147576335428233563e+00
9.006000000000000227e+01 1.738177559016561347e+01 9.146671486753982450e+00
9.006999999999999318e+01 1.738304721136389830e+01 9.145766030270324976e+00
9.007999999999999829e+01 1.738431952091554322e+01 9.144859964106951011e+00
9.009000000000000341e+01 1.738559252102480812e+01 9.143953286377120904e+00
9.009999999999999432e+01 1.738686621391544307e+01 9.143045995177478957e+00
9.010999999999999943e+01 1.738814060183102228e+01 9.142138088587786982e+00
9.012000000000000455e+01 1.738941568703518215e+01 9.141229564670702246e+00
9.012999999999999545e+01 1.739069147181190900e+01 9.140320421471521684e+00
9.014000000000000057e+01 1.739196795846585530e+01 9.139410657017933204e+00
9.015000000000000568e+01 1.739324514932259902e+01 9.138500269319759894e+00
9.015999999999999659e+01 1.739452304672898464e+01 9.137589256368707780e+00
9.017000000000000171e+01 1.739580165305340032e+01 9.136677616138081603e+00
9.018000000000000682e+01 1.739708097068611892e+01 9.135765346582545021e+00
9.018999999999999773e+01 1.739836100203957869e+01 9.134852445637800855e+00
9.020000000000000284e+01 1.739964174954875276e+01 9.133938911220360168e+00
9.020999999999999375e+01 1.740092321567145817e+01 9.133024741227217191e+00
9.021999999999999886e+01 1.740220540288870055e+01 9.132109933535566881e+00
9.023000000000000398e+01 1.740348831370501870e+01 9.131194486002513599e+00
9.023999999999999488e+01 1.740477195064884341e+01 9.130278396464765578e+00
9.025000000000000000e+01 1.740605631627284922e+01 9.129361662738306293e+00
9.026000000000000512e+01 1.740734141315432026e+01 9.128444282618092487e+00
9.026999999999999602e+01 1.740862724389554828e+01 9.127526253877737972e+00
9.028000000000000114e+01 1.740991381112418424e+01 9.126607574269158363e+00
9.029000000000000625e+01 1.741120111749365051e+01 9.125688241522260213e+00
9.029999999999999716e+01 1.741248916568353522e+01 9.124768253344566205e+00
9.031000000000000227e+01 1.741377795839997944e+01 9.123847607420895400e+00
9.031999999999999318e+01 1.741506749837613555e+01 9.122926301412967121e+00
9.032999999999999829e+01 1.741635778837254378e+01 9.122004332959081196e+00
9.034000000000000341e+01 1.741764883117759766e+01 9.121081699673686316e+00
9.034999999999999432e+01 1.741894062960798806e+01 9.120158399147047845e+00
9.035999999999999943e+01 1.742023318650912245e+01 9.119234428944825055e+00
9.037000000000000455e+01 1.742152650475562226e+01 9.118309786607676770e+00
9.037999999999999545e+01 1.742282058725177052e+01 9.117384469650861689e+00
9.039000000000000057e+01 1.742411543693201992e+01 9.116458475563808506e+00
9.040000000000000568e+01 1.742541105676145108e+01 9.115531801809702017e+00
9.040999999999999659e+01 1.742670744973630192e+01 9.114604445825028378e+00
9.042000000000000171e+01 1.742800461888447572e+01 9.113676405019145221e+00
9.043000000000000682e+01 1.742930256726606686e+01 9.112747676773812699e+00
9.043999999999999773e+01 1.743060129797387958e+01 9.111818258442751173e+00
9.045000000000000284e+01 1.743190081413400705e+01 9.110888147351115407e+00
9.045999999999999375e+01 1.743320111890638913e+01 9.109957340795061143e+00
9.046999999999999886e+01 1.743450221548536305e+01 9.109025836041203306e+00
9.048000000000000398e+01 1.743580410710027095e+01 9.108093630326134615e+00
9.048999999999999488e+01 1.743710679701606381e+01 9.107160720855869585e+00
9.050000000000000000e+01 1.743841028853390185e+01 9.106227104805352468e+00
9.051000000000000512e+01 1.743971458499178340e+01 9.105292779317865737e+00
9.051999999999999602e+01 1.744101968976521988e+01 9.104357741504495394e+00
9.053000000000000114e+01 1.744232560626784689e+01 9.103421988443546553e+00
9.054000000000000625e+01 1.744363233795214541e+01 9.102485517179962571e+00
9.054999999999999716e+01 1.744493988831009545e+01 9.101548324724715755e+00
9.056000000000000227e+01 1.744624826087390446e+01 9.100610408054189193e+00
9.056999999999999318e+01 1.744755745921673196e+01 9.099671764109551475e+00
9.057999999999999829e+01 1.744886748695341794e+01 9.098732389796106546e+00
9.059000000000000341e+01 1.745017834774125376e+01 9.097792281982615137e+00
9.059999999999999432e+01 1.745149004528074599e+01 9.096851437500653503e+00
9.060999999999999943e+01 1.745280258331644418e+01 9.095909853143867352e+00
9.062000000000000455e+01 1.745411596563772605e+01 9.094967525667293273e+00
9.062999999999999545e+01 1.745543019607964652e+01 9.094024451786612673e+00
9.064000000000000057e+01 1.745674527852380464e+01 9.093080628177396818e+00
9.065000000000000568e+01 1.745806121689920687e+01 9.092136051474339453e+00
9.065999999999999659e+01 1.745937801518318722e+01 9.091190718270475202e+00
9.067000000000000171e+01 1.746069567740231676e+01 9.090244625116353561e+00
9.068000000000000682e+01 1.746201420763336998e+01 9.089297768519223553e+00
9.068999999999999773e+01 1.746333361000428397e+01 9.088350144942152653e+00
9.070000000000000284e+01 1.746465388869517099e+01 9.087401750803186573e+00
9.070999999999999375e+01 1.746597504793931677e+01 9.086452582474413120e+00
9.071999999999999886e+01 1.746729709202426406e+01 9.085502636281068689e+00
9.073000000000000398e+01 1.746862002529288915e+01 9.084551908500563044e+00
9.073999999999999488e+01 1.746994385214448542e+01 9.083600395361520086e+00
9.075000000000000000e+01 1.747126857703592862e+01 9.082648093042783088e+00
9.076000000000000512e+01 1.747259420448284217e+01 9.081694997672368430e+00
9.076999999999999602e+01 1.747392073906077670e+01 9.080741105326410434e+00
9.078000000000000114e+01 1.747524818540648894e+01 9.079786412028081344e+00
9.079000000000000625e+01 1.747657654821915330e+01 9.078830913746475773e+00
9.079999999999999716e+01 1.747790583226171535e+01 9.077874606395459622e+00
9.081000000000000227e+01 1.747923604236220285e+01 9.076917485832478150e+00
9.081999999999999318e+01 1.748056718341511839e+01 9.075959547857351595e+00
9.082999999999999829e+01 1.748189926038284625e+01 9.075000788211024627e+00
9.084000000000000341e+01 1.748323227829711968e+01 9.074041202574266052e+00
9.084999999999999432e+01 1.748456624226052014e+01 9.073080786566364964e+00
9.085999999999999943e+01 1.748590115744799789e+01 9.072119535743754071e+00
9.087000000000000455e+01 1.748723702910849909e+01 9.071157445598595714e+00
9.087999999999999545e+01 1.748857386256657520e+01 9.070194511557359007e+00
9.089000000000000057e+01 1.748991166322405277e+01 9.069230728979309930e+00
9.090000000000000568e+01 1.749125043656180623e+01 9.068266093154999652e+00
9.090999999999999659e+01 1.749259018814151290e+01 9.067300599304637387e+00
9.092000000000000171e+01 1.749393092360750401e+01 9.066334242576523650e+00
9.093000000000000682e+01 1.749527264868865117e+01 9.065367018045311198e+00
9.093999999999999773e+01 1.749661536920032390e+01 9.064398920710303287e+00
9.095000000000000284e+01 1.749795909104642888e+01 9.063429945493659545e+00
9.095999999999999375e+01 1.749930382022142439e+01 9.062460087238546791e+00
9.096999999999999886e+01 1.750064956281255135e+01 9.061489340707225892e+00
9.098000000000000398e+01 1.750199632500198632e+01 9.060517700579081790e+00
9.098999999999999488e+01 1.750334411306928928e+01 9.059545161448459893e+00
9.100000000000000000e+01 1.750469293339362054e+01 9.058571717822703206e+00
9.101000000000000512e+01 1.750604279245614237e+01 9.057597364120013594e+00
9.101999999999999602e+01 1.750739369684254854e+01 9.056622094667190481e+00
9.103000000000000114e+01 1.750874565324565779e+01 9.055645903697314480e+00
9.104000000000000625e+01 1.751009866846807483e+01 9.054668785347381288e+00
9.104999999999999716e+01 1.751145274942498631e+01 9.053690733655816558e+00
9.106000000000000227e+01 1.751280790314699232e+01 9.052711742559916175e+00
9.106999999999999318e+01 1.751416413678309780e+01 9.051731805893204807e+00
9.107999999999999829e+01 1.751552145760375012e+01 9.050750917382696770e+00
9.109000000000000341e+01 1.751687987300401161e+01 9.049769070646071611e+00
9.109999999999999432e+01 1.751823939050684587e+01 9.048786259188707604e+00
9.110999999999999943e+01 1.751960001776651055e+01 9.047802476400692129e+00
9.112000000000000455e+01 1.752096176257204618e+01 9.046817715553631345e+00
9.112999999999999545e+01 1.752232463285097097e+01 9.045831969797387018e+00
9.114000000000000057e+01 1.752368863667298271e+01 9.044845232156728088e+00
9.115000000000000568e+01 1.752505378225393073e+01 9.043857495527765522e+00
9.115999999999999659e+01 1.752642007795983048e+01 9.042868752674351640e+00
9.117000000000000171e+01 1.752778753231107700e+01 9.041878996224282261e+00
9.118000000000000682e+01 1.752915615398681126e+01 9.040888218665386944e+00
9.118999999999999773e+01 1.753052595182946405e+01 9.039896412341432708e+00
9.120000000000000284e+01 1.753189693484940292e+01 9.038903569447899855e+00
9.120999999999999375e+01 1.753326911222986695e+01 9.037909682027590819e+00
9.121999999999999886e+01 1.753464249333201863e+01 9.036914741966043607e+00
9.123000000000000398e+01 1.753601708770019485e+01 9.035918740986785380e+00
9.123999999999999488e+01 1.753739290506741710e+01 9.034921670646376413e+00
9.125000000000000000e+01 1.753876995536108296e+01 9.033923522329253331e+00
9.126000000000000512e+01 1.754014824870887068e+01 9.032924287242389383e+00
9.126999999999999602e+01 1.754152779544493512e+01 9.031923956409684706e+00
9.128000000000000114e+01 1.754290860611634173e+01 9.030922520666157638e+00
9.129000000000000625e+01 1.754429069148972786e+01 9.029919970651882011e+00
9.129999999999999716e+01 1.754567406255830875e+01 9.028916296805649111e+00
9.131000000000000227e+01 1.754705873054914989e+01 9.027911489358372066e+00
9.131999999999999318e+01 1.754844470693074143e+01 9.026905538326202461e+00
9.132999999999999829e+01 1.754983200342090655e+01 9.025898433503330764e+00
9.134000000000000341e+01 1.755122063199510407e+01 9.024890164454461683e+00
9.134999999999999432e+01 1.755261060489505454e+01 9.023880720506955555e+00
9.135999999999999943e+01 1.755400193463779246e+01 9.022870090742607374e+00
9.137000000000000455e+01 1.755539463402506684e+01 9.021858263989061655e+00
9.137999999999999545e+01 1.755678871615316794e+01 9.020845228810843608e+00
9.139000000000000057e+01 1.755818419442327993e+01 9.019830973499907145e+00
9.140000000000000568e+01 1.755958108255225625e+01 9.018815486065795639e+00
9.140999999999999659e+01 1.756097939458397406e+01 9.017798754225278657e+00
9.142000000000000171e+01 1.756237914490117191e+01 9.016780765391507302e+00
9.143000000000000682e+01 1.756378034823790557e+01 9.015761506662631319e+00
9.143999999999999773e+01 1.756518301969260420e+01 9.014740964809830004e+00
9.145000000000000284e+01 1.756658717474175191e+01 9.013719126264771120e+00
9.145999999999999375e+01 1.756799282925432593e+01 9.012695977106364609e+00
9.146999999999999886e+01 1.756939999950689923e+01 9.011671503046912335e+00
9.148000000000000398e+01 1.757080870219956026e+01 9.010645689417463799e+00
9.148999999999999488e+01 1.757221895447268167e+01 9.009618521152420456e+00
9.150000000000000000e+01 1.757363077392453476e+01 9.008589982773301585e+00
9.151000000000000512e+01 1.757504417862990920e+01 9.007560058371629097e+00
9.151999999999999602e+01 1.757645918715968847e+01 9.006528731590869086e+00
9.153000000000000114e+01 1.757787581860154802e+01 9.005495985607355536e+00
9.154000000000000625e+01 1.757929409258180442e+01 9.004461803110107354e+00
9.154999999999999716e+01 1.758071402928849736e+01 9.003426166279529852e+00
9.156000000000000227e+01 1.758213564949579322e+01 9.002389056764849684e+00
9.156999999999999318e+01 1.758355897458984174e+01 9.001350455660192651e+00
9.157999999999999829e+01 1.758498402659613546e+01 9.000310343479251074e+00
9.159000000000000341e+01 1.758641082820854606e+01 8.999268700128400411e+00
9.159999999999999432e+01 1.758783940282007308e+01 8.998225504878133663e+00
9.160999999999999943e+01 1.758926977455558927e+01 8.997180736332769158e+00
9.162000000000000455e+01 1.759070196830655775e+01 8.996134372398108425e+00
9.162999999999999545e+01 1.759213600976800151e+01 8.995086390247127639e+00
9.164000000000000057e+01 1.759357192547788529e+01 8.994036766283322493e+00
9.165000000000000568e+01 1.759500974285909081e+01 8.992985476101670983e+00
9.165999999999999659e+01 1.759644949026416683e+01 8.991932494446896129e+00
9.167000000000000171e+01 1.759789119662226753e+01 8.990877795554332863e+00
9.168000000000000682e+01 1.759933489273180029e+01 8.989821351908512170e+00
9.168999999999999773e+01 1.760078061003601135e+01 8.988763135421955042e+00
9.170000000000000284e+01 1.760222838112031951e+01 8.987703116958517313e+00
9.170999999999999375e+01 1.760367823977531643e+01 8.986641266274526529e+00
9.171999999999999886e+01 1.760513022106436765e+01 8.985577551955437059e+00
9.173000000000000398e+01 1.760658436139638638e+01 8.984511941347685493e+00
9.173999999999999488e+01 1.760804069860419219e+01 8.983444400485213421e+00
9.175000000000000000e+01 1.760949927202901577e+01 8.982374894010156652e+00
9.176000000000000512e+01 1.761096012261178956e+01 8.981303385087166191e+00
9.176999999999999602e+01 1.761242329299186693e+01 8.980229835310574060e+00
9.178000000000000114e+01 1.761388882761398733e+01 8.979154204603840839e+00
9.179000000000000625e+01 1.761535677284429013e+01 8.978076451110311496e+00
9.179999999999999716e+01 1.761682717709646084e+01 8.976996531074448171e+00
9.181000000000000227e+01 1.761830009096899019e+01 8.975914398712388831e+00
9.181999999999999318e+01 1.761977556739491391e+01 8.974830006070725119e+00
9.182999999999999829e+01 1.762125366180538322e+01 8.973743302872053462e+00
9.184000000000000341e+01 1.762273443230873582e+01 8.972654236345807277e+00
9.184999999999999432e+01 1.762421793988695029e+01 8.971562751042521100e+00
9.185999999999999943e+01 1.762570424861154450e+01 8.970468788629576196e+00
9.187000000000000455e+01 1.762719342588144045e+01 8.969372287665940746e+00
9.187999999999999545e+01 1.762868554268564836e+01 8.968273183353341338e+00
9.189000000000000057e+01 1.763018067389394261e+01 8.967171407260627447e+00
9.190000000000000568e+01 1.763167889858122450e+01 8.966066887016028275e+00
9.190999999999999659e+01 1.763318030038644224e+01 8.964959545966385335e+00
9.192000000000000171e+01 1.763468496791199769e+01 8.963849302797727958e+00
9.193000000000000682e+01 1.763619299517200290e+01 8.962736071109127067e+00
9.193999999999999773e+01 1.763770448209552200e+01 8.961619758934030955e+00
9.195000000000000284e+01 1.763921953509323615e+01 8.960500268200881635e+00
9.195999999999999375e+01 1.764073826769793740e+01 8.959377494123131669e+00
9.196999999999999886e+01 1.764226080129096275e+01 8.958251324507012114e+00
9.198000000000000398e+01 1.764378726592944346e+01 8.957121638962764365e+00
9.198999999999999488e+01 1.764531780129215122e+01 8.955988308002327258e+00
9.200000000000000000e+01 1.764685255776578643e+01 8.954851192002468707e+00
9.201000000000000512e+01 1.764839169769843963e+01 8.953710140007812512e+00
9.201999999999999602e+01 1.764993539685312740e+01 8.952564988342015084e+00
9.203000000000000114e+01 1.765148384610253984e+01 8.951415558987815047e+00
9.204000000000000625e+01 1.765303725341645702e+01 8.950261657686459316e+00
9.204999999999999716e+01 1.765459584620677802e+01 8.949103071694173295e+00
9.206000000000000227e+01 1.765615987411334231e+01 8.947939567115843928e+00
9.206999999999999318e+01 1.765772961211422754e+01 8.946770885820786390e+00
9.207999999999999829e+01 1.765930536523497807e+01 8.945596741260461116e+00
9.209000000000000341e+01 1.766088747273262882e+01 8.944416814122433834e+00
9.209999999999999432e+01 1.766247631434453069e+01 8.943230746456883651e+00
9.210999999999999943e+01 1.766407231752272011e+01 8.942038134741821409e+00
9.212000000000000455e+01 1.766567596739307078e+01 8.940838520331590544e+00
9.212999999999999545e+01 1.766728781805574755e+01 8.939631378619568025e+00
9.214000000000000057e+01 1.766890850812107061e+01 8.938416104133610318e+00
9.215000000000000568e+01 1.767053878081281226e+01 8.937191991246828948e+00
9.215999999999999659e+01 1.767217951080387195e+01 8.935958208424379379e+00
9.217000000000000171e+01 1.767383174079836650e+01 8.934713763112295482e+00
9.218000000000000682e+01 1.767549673262533005e+01 8.933457452692648459e+00
9.218999999999999773e+01 1.767717604066021764e+01 8.932187793999773362e+00
9.220000000000000284e+01 1.767887162096731757e+01 8.930902918537277912e+00
9.220999999999999375e+01 1.768058600032901850e+01 8.929600410191600446e+00
9.221999999999999886e+01 1.768232255157030508e+01 8.928277040881029691e+00
9.223000000000000398e+01 1.768408597187805142e+01 8.926928311291080220e+00
9.223999999999999488e+01 1.768588318748032151e+01 8.925547582228285037e+00
9.225000000000000000e+01 1.768772527857201382e+01 8.924124226372562418e+00
9.226000000000000512e+01 1.768963237242271092e+01 8.922638930154102255e+00
9.226999999999999602e+01 1.769165061045134024e+01 8.921047403216778804e+00
9.228000000000000114e+01 1.769399416754935928e+01 8.919144028374416777e+00
9.229000000000000625e+01 1.769564922262931006e+01 8.917896261437455507e+00
9.229999999999999716e+01 1.769697179947901233e+01 8.916970034526530142e+00
9.231000000000000227e+01 1.769829607798677884e+01 8.916042741789476977e+00
9.231999999999999318e+01 1.752446430371916364e+01 8.915114363699865763e+00
9.232999999999999829e+01 1.752582035743381184e+01 8.914184879656771088e+00
9.234000000000000341e+01 1.752717827709762233e+01 8.913254267894696881e+00
9.234999999999999432e+01 1.752853811049083532e+01 8.912322505383251325e+00
9.235999999999999943e+01 1.752989990831245848e+01 8.911389567715225724e+00
9.237000000000000455e+01 1.753126372444628345e+01 8.910455428981418180e+00
9.237999999999999545e+01 1.753262961625926764e+01 8.909520061630194832e+00
9.239000000000000057e+01 1.753399764493740776e+01 8.908583436309420733e+00
9.240000000000000568e+01 1.753536787586496004e+01 8.907645521688031920e+00
9.240999999999999659e+01 1.753674037905413741e+01 8.906706284253802508e+00
9.242000000000000171e+01 1.753811522963393443e+01 8.905765688083352671e+00
9.243000000000000682e+01 1.753949250840813789e+01 8.904823694579576454e+00
9.243999999999999773e+01 1.754087230249534102e+01 8.903880262170513760e+00
9.245000000000000284e+01 1.754225470606598236e+01 8.902935345962561087e+00
9.245999999999999375e+01 1.754363982119539500e+01 8.901988897339123241e+00
9.246999999999999886e+01 1.754502775885609012e+01 8.901040863493786759e+00
9.248000000000000398e+01 1.754641864007832552e+01 8.900091186884299788e+00
9.248999999999999488e+01 1.754781259731556986e+01 8.899139804590216585e+00
9.250000000000000000e+01 1.754920977606125376e+01 8.898186647552302375e+00
9.251000000000000512e+01 1.755061033677618454e+01 8.897231639665879044e+00
9.251999999999999602e+01 1.755201445720367914e+01 8.896274696691744310e+00
9.253000000000000114e+01 1.755342233517284711e+01 8.895315724937548296e+00
9.254000000000000625e+01 1.755483419202322182e+01 8.894354619646897220e+00
9.254999999999999716e+01 1.755625027672320115e+01 8.893391263062291330e+00
9.256000000000000227e+01 1.755767087141828497e+01 8.892425521815242817e+00
9.256999999999999318e+01 1.755909629780726888e+01 8.891457243927504805e+00
9.257999999999999829e+01 1.756052692572860963e+01 8.890486254772637764e+00
9.259000000000000341e+01 1.756196318418944102e+01 8.889512351888845032e+00
9.259999999999999432e+01 1.756340557592333340e+01 8.888535298132453022e+00
9.260999999999999943e+01 1.756485469697799573e+01 8.887554812466071041e+00
9.262000000000000455e+01 1.756631126365915563e+01 8.886570557287500449e+00
9.262999999999999545e+01 1.756777615055706931e+01 8.885582120547372398e+00
9.264000000000000057e+01 1.756925044586780871e+01 8.884588989734488962e+00
9.265000000000000568e+01 1.757073553483502337e+01 8.883590512638798842e+00
9.265999999999999659e+01 1.757223323128189918e+01 8.882585835502817773e+00
9.267000000000000171e+01 1.757374599671101834e+01 8.881573800000673202e+00
9.268000000000000682e+01 1.757527733214034171e+01 8.880552759002990015e+00
9.268999999999999773e+01 1.757683254876125289e+01 8.879520214239599696e+00
9.270000000000000284e+01 1.757842050434632597e+01 8.878471999933584158e+00
9.270999999999999375e+01 1.758005844700833720e+01 8.877400005632987146e+00
9.271999999999999886e+01 1.758179242393171648e+01 8.876282582136765242e+00
9.273000000000000398e+01 1.758371193264270360e+01 8.926179788357467615e+00
9.273999999999999488e+01 1.758496367801522808e+01 8.925264325575206215e+00
9.275000000000000000e+01 1.758621602822835683e+01 8.924348291721061699e+00
9.276000000000000512e+01 1.758746898476445963e+01 8.923431685395074808e+00
9.276999999999999602e+01 1.758872254911574728e+01 8.922514505187985279e+00
9.278000000000000114e+01 1.758997672278442437e+01 8.921596749681132366e+00
9.279000000000000625e+01 1.759123150728276030e+01 8.920678417446346486e+00
9.279999999999999716e+01 1.759248690413322080e+01 8.919759507045856850e+00
9.281000000000000227e+01 1.759374291486856734e+01 8.918840017032175993e+00
9.281999999999999318e+01 1.759499954103195307e+01 8.917919945948019844e+00
9.282999999999999829e+01 1.759625678417705785e+01 8.916999292326179827e+00
9.284000000000000341e+01 1.759751464586819480e+01 8.916078054689414500e+00
9.284999999999999432e+01 1.759877312768041691e+01 8.915156231550373178e+00
9.285999999999999943e+01 1.760003223119964488e+01 8.914233821411428949e+00
9.287000000000000455e+01 1.760129195802277380e+01 8.913310822764634267e+00
9.287999999999999545e+01 1.760255230975780449e+01 8.912387234091548649e+00
9.289000000000000057e+01 1.760381328802396794e+01 8.911463053863165840e+00
9.290000000000000568e+01 1.760507489445183538e+01 8.910538280539755718e+00
9.290999999999999659e+01 1.760633713068345685e+01 8.909612912570805676e+00
9.292000000000000171e+01 1.760759999837247136e+01 8.908686948394835881e+00
9.293000000000000682e+01 1.760886349918426674e+01 8.907760386439312228e+00
9.293999999999999773e+01 1.761012763479607557e+01 8.906833225120522002e+00
9.295000000000000284e+01 1.761139240689713503e+01 8.905905462843440645e+00
9.295999999999999375e+01 1.761265781718881840e+01 8.904977098001607416e+00
9.296999999999999886e+01 1.761392386738475224e+01 8.904048128976988608e+00
9.298000000000000398e+01 1.761519055921097276e+01 8.903118554139858531e+00
9.298999999999999488e+01 1.761645789440607857e+01 8.902188371848660964e+00
9.300000000000000000e+01 1.761772587472135498e+01 8.901257580449865259e+00
9.301000000000000512e+01 1.761899450192091265e+01 8.900326178277840228e+00
9.301999999999999602e+01 1.762026377778186870e+01 8.899394163654713807e+00
9.303000000000000114e+01 1.762153370409446040e+01 8.898461534890222069e+00
9.304000000000000625e+01 1.762280428266222287e+01 8.897528290281581320e+00
9.304999999999999716e+01 1.762407551530214178e+01 8.896594428113324682e+00
9.306000000000000227e+01 1.762534740384479548e+01 8.895659946657151096e+00
