# Saves the volume evolution of each lumen for the time step 0.010000 
0.00000 0.963839071994 0.995943515649 0.842290279812 0.782773568242 0.935159091916 0.94755846589 1.09760442171 0.960445839521 1.06511137169 0.985631814768 1.11041435197 1.04435243818 1.16619024716 1.00737198162 1.13611861717 0.982504659207 0.910125571692 0.998242621211 1.04618262286 1.07378878169 0.802253055942 1.05094702277 1.20774357103 0.855585239143
0.01111 0.9681318312533359 0.9959570306602104 0.8416015532536459 0.7736685833752984 0.93921775987888 0.9399642353627464 1.0998012053450228 0.9612883321391609 1.0665469468478082 0.9842624802552382 1.1141339446201186 1.049210417448519 1.1678796091360941 1.0061348654245421 1.1358909243661812 0.9871112927209321 0.9087288981449717 0.9979523892020201 1.0453693273873907 1.0787298042575926 0.7995549462973202 1.051385533591023 1.211454173250585 0.8487803670510933
0.02075 0.9726234014833359 0.9959307797121272 0.84089051621827 0.7642226912447864 0.9434956753187942 0.9320581690680102 1.1019954524242812 0.9621221388020945 1.0679771704588277 0.9828341063454609 1.1179336435866551 1.0542098447809223 1.1695756716780732 1.004830191484736 1.1357214558973305 0.9919125222105668 0.9072619243457175 0.9976053032364207 1.0446305183926514 1.0837791192502544 0.7967665007188236 1.0517951905236709 1.2153793488902134 0.8417852461123897
0.03039 0.9773224744651832 0.9958628684930488 0.8401565262410812 0.7544142160100967 0.9480057731397009 0.9238234029994705 1.1041857832364932 0.9629460584166443 1.0694011020044842 0.9813452693437953 1.1218147675278543 1.0593537564072764 1.1712786257349737 1.0034559742304312 1.135615038055428 0.9969172333045702 0.9057225133960949 0.9971990284246045 1.0439745587772733 1.088938334292422 0.7938849963359248 1.05217534065642 1.2195309924896873 0.8345939522202018
0.04003 0.9822380972551014 0.9957513337582269 0.8393989333523599 0.7442193718734729 0.9527619589608194 0.9152418654710781 1.106370740468295 0.9637588161494786 1.070817761194572 0.9797945186740012 1.125778615140452 1.064645162407994 1.1729886823101134 1.0020101837276567 1.1355768873322178 1.002134805377596 0.9041084834413166 0.9967311568130139 1.0434107276024722 1.0942090412604528 0.7909076184673692 1.0525253390709357 1.223921745628103 0.8272005851904177
0.05458 0.9873796846031963 0.9955941419716552 0.8386170812725765 0.7336119689148608 0.9577792199220245 0.9062941568066633 1.1085487849443034 0.9645590590007092 1.0722261267755835 0.9781803764747381 1.1298264612303002 1.0700870363669543 1.174706073786757 1.000490745166934 1.1356126491425602 1.007575153259048 0.902417607411379 0.9961992062242581 1.0429493419527252 1.0995928148127372 0.7878314558111378 1.0528445500285621 1.228565054277147 0.8195993304386823
0.06405 0.9927570310599355 0.9953891880349075 0.8378103087368673 0.7225630640807321 0.9630737545802612 0.8969594127118048 1.1107182909245583 0.9653453509179566 1.073625135263176 0.9765013372026535 1.1339595524142838 1.0756823037193077 1.176431055320014 0.9988955383818885 1.1357284416101339 1.0132487744539271 0.9006476128165625 0.9956006192052054 1.0426018997100268 1.1050912109784976 0.784653495266282 1.0531323482035864 1.233475231749355 0.8117845383481475
0.07352 0.9983803231103929 0.9951342939801978 0.836977950904929 0.7110405426949161 0.968663127291805 0.887215147189752 1.1128775407618263 0.9661161672657939 1.0750136795101786 0.9747558671437186 1.1381791025034758 1.0814338288132135 1.1781639063121154 0.9972223972605245 1.135930905648579 1.0191668035238826 0.8987961814518592 0.994932761932059 1.0423812485376625 1.1107057659285713 0.7813706161567336 1.0533881199184594 1.2386675288235753 0.8037508258236108
0.08299 1.0042601502656405 0.9948272077899412 0.8361193409049296 0.6990086148381256 0.9745664519938063 0.8770370725841777 1.1150247188970202 0.9668698886111307 1.0763906071565292 0.9729424039477204 1.1424862874086974 1.0873444001914805 1.1799049319623207 0.9954691092102604 1.1362272620860694 1.0253410742271476 0.8968609491891826 0.9941929232744989 1.0423017866284956 1.1164379948113647 0.7779795840267685 1.0536112644365068 1.2441582110224005 0.7954932070741582
0.09247 1.0104075147558156 0.994465602317398 0.8352338114911558 0.686427203838172 0.9808046132487177 0.8663988919404819 1.117157905003894 0.9676047936382751 1.0777547189081553 0.9710593561523192 1.1468822395484293 1.0934167138827575 1.1816544648990457 0.9936334146322419 1.1366253772650463 1.0317841911577068 0.8948395058145024 0.9933783139866044 1.0423797032845923 1.1222893907143061 0.7744770438962876 1.0538011952947175 1.2499646442757946 0.7870072621130546
0.10194 1.0168338390802265 0.9940470743240607 0.834320696803708 0.6732511971991464 0.9874005346373754 0.8552720580969138 1.1192750660735435 0.9683190509819969 1.0791047666019713 0.9691051026933272 1.1513680416981473 1.0996533543513698 1.1834128668995227 0.9917130064026086 1.1371338387803815 1.038509612834432 0.8927293949143534 0.9924860660442302 1.0426332697751923 1.128261423775597 0.7708595129128243 1.0539573416743961 1.256105390139637 0.7782893545345021
